NO. NOTA;TANGGAL;KODE BARANG;NAMA; QTY 
991-2410-0G007;10/3/2024 8:42 AM;27979702840001;30s TR x 30s TR BK Deep Black Tanpa Tumpal GD Asia;5
991-2410-0G008;10/4/2024 8:32 AM;27980804650001;30s TR x 30s TR BK Batik Black Series GD Asia Kemb;25
991-2410-0G008;10/4/2024 8:32 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;100
991-2410-0G008;10/4/2024 8:32 AM;27978806590001;30s TR x 30s TR BK White Series GD Mika Kembang;10
991-2410-0G008;10/4/2024 8:32 AM;91199106610001;30s Anak CW BK Cabut Warna GD JUNIOR KEMBANG;20
991-2410-0G008;10/4/2024 8:32 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;140
991-2410-0G008;10/4/2024 8:32 AM;27972707350001;30s TR x 30s TR BK Hitam Polos Tumpal GD Nusantara;25
991-2410-0G008;10/4/2024 8:32 AM;23272507360001;30s TR x 30s TR BS Black Series GD Nusantara Kemba;10
991-2410-0G009;10/5/2024 11:23 AM;39900000760001;30S TR x 30S TR CW PRT BS - Tidak Kemas;50
991-2410-0G010;10/5/2024 8:41 AM;94800307210001;30s TR x 30s TR+45/2 TR Kepyur BK Atl GD Mika Dp M;0.05
991-2410-0G010;10/5/2024 8:41 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;0.05
991-2410-0G010;10/5/2024 8:41 AM;26400704040001;30s TR x 30s TR Dobby BK Campur  GD Asia Prima;0.05
991-2410-0G010;10/5/2024 8:41 AM;39500704560001;30S TR x 30S TR PRT BK Campur  GD Prima Kembang;0.05
991-2410-0G010;10/5/2024 8:41 AM;27900005750001;30s TR x 30s TR BK - GD SAKURA;0.05
991-2410-0G010;10/5/2024 8:41 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;0.05
991-2410-0G010;10/5/2024 8:41 AM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;0.05
991-2410-0G010;10/5/2024 8:41 AM;27981707150001;30s TR x 30s TR BK Classic Colour Series GD 4MOTIF;0.05
991-2410-0G011;10/7/2024 2:23 PM;67600000760001;30s TR x 30s TR CW PRT BS Parah - Tidak Kemas;30
991-2410-0G012;10/7/2024 8:03 AM;27900500530001;30s TR x 30s TR BK Bitingan Besar GD Mika Zipper;25
991-2410-0G012;10/7/2024 8:03 AM;27902900530001;30s TR x 30s TR BK Padi GD Mika Zipper;25
991-2410-0G012;10/7/2024 8:03 AM;27972504650001;30s TR x 30s TR BK Black Series GD Asia Kembang;125
991-2410-0G012;10/7/2024 8:03 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;125
991-2410-0G012;10/7/2024 8:03 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;200
991-2410-0G013;10/7/2024 8:03 AM;64100700550001;30s TR x 45s TR BK Campur  GD Songket;5
991-2410-0G014;10/7/2024 8:03 AM;27972507360001;30s TR x 30s TR BK Black Series GD Nusantara Kemba;10
991-2410-0G015;10/7/2024 8:03 AM;27900005750001;30s TR x 30s TR BK - GD SAKURA;25
991-2410-0G016;10/7/2024 8:03 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;110
991-2410-0G016;10/7/2024 8:03 AM;27900707130001;30s TR x 30s TR BK Campur  GD ASIA MERAH PUTIH;130
991-2410-0G016;10/7/2024 8:03 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;50
991-2410-0G016;10/7/2024 8:03 AM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;170
991-2410-0G016;10/7/2024 8:03 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;80
991-2410-0G016;10/7/2024 8:03 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;70
991-2410-0G017;10/7/2024 8:03 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;25
991-2410-0G017;10/7/2024 8:03 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;12.5
991-2410-0G017;10/7/2024 8:03 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;120
991-2410-0G017;10/7/2024 8:03 AM;89900000400001;45s TR x 55s TR DOBBY BK - GD 7000 Buku;25
991-2410-0G017;10/7/2024 8:03 AM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;60
991-2410-0G017;10/7/2024 8:03 AM;27900307350001;30s TR x 30s TR BK Atl GD Nusantara Duplex;240
991-2410-0G017;10/7/2024 8:03 AM;17300702980001;55/2 Jacquard Bs Campur  Menara Kuala Lumpur;25
991-2410-0G018;10/7/2024 8:28 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;320
991-2410-0G018;10/7/2024 8:28 AM;27979307130001;30s TR x 30s TR BK Solid Color Tanpa Tumpal GD ASI;5
991-2410-0G018;10/7/2024 8:28 AM;27979507130001;30s TR x 30s TR BK Pure White Tumpal GD ASIA MERAH;5
991-2410-0G018;10/7/2024 8:28 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;100
991-2410-0G018;10/7/2024 8:28 AM;27979607130001;30s TR x 30s TR BK Pure White Tanpa Tumpal GD ASIA;5
991-2410-0G018;10/7/2024 8:28 AM;27979407130001;30s TR x 30s TR BK Deep Black Tumpal GD ASIA MERAH;5
991-2410-0G018;10/7/2024 8:28 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;170
991-2410-0G018;10/7/2024 8:28 AM;27979207130001;30s TR x 30s TR BK Solid Color Tumpal GD ASIA MERA;5
991-2410-0G018;10/7/2024 8:28 AM;27900307350001;30s TR x 30s TR BK Atl GD Nusantara Duplex;400
991-2410-0G018;10/7/2024 8:28 AM;27979707130001;30s TR x 30s TR BK Deep Black Tanpa Tumpal GD ASIA;5
991-2410-0G019;10/8/2024 3:20 PM;04300700760001;30/S TR X 30s TR BS Parah Campur  Tidak Kemas;30
991-2410-0G019;10/8/2024 3:20 PM;39900000760001;30S TR x 30S TR CW PRT BS - Tidak Kemas;30
991-2410-0G020;10/8/2024 7:28 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;200
991-2410-0G020;10/8/2024 7:28 AM;27981707150001;30s TR x 30s TR BK Classic Colour Series GD 4MOTIF;100
991-2410-0G020;10/8/2024 7:28 AM;17300702980001;55/2 Jacquard Bs Campur  Menara Kuala Lumpur;25
991-2410-0G020;10/8/2024 7:28 AM;27900707130001;30s TR x 30s TR BK Campur  GD ASIA MERAH PUTIH;50
991-2410-0G020;10/8/2024 7:28 AM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;100
991-2410-0G020;10/8/2024 7:28 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;150
991-2410-0G021;10/8/2024 7:28 AM;27900307100001;30s TR x 30s TR BK Atl AL EMIRATES;0.5
991-2410-0G022;10/8/2024 7:28 AM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;100
991-2410-0G022;10/8/2024 7:28 AM;27979302240001;30s TR x 30s TR BK Solid Color Tanpa Tumpal GD Mik;50
991-2410-0G022;10/8/2024 7:28 AM;27979700530001;30s TR x 30s TR BK Deep Black Tanpa Tumpal GD Mika;25
991-2410-0G022;10/8/2024 7:28 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;65
991-2410-0G022;10/8/2024 7:28 AM;27900500530001;30s TR x 30s TR BK Bitingan Besar GD Mika Zipper;20
991-2410-0G022;10/8/2024 7:28 AM;91199106610001;30s Anak CW BK Cabut Warna GD JUNIOR KEMBANG;25
991-2410-0G022;10/8/2024 7:28 AM;27972506540001;30s TR x 30s TR BK Black Series GD Kembang;25
991-2410-0G022;10/8/2024 7:28 AM;27979702240001;30s TR x 30s TR BK Deep Black Tanpa Tumpal GD Mika;30
991-2410-0G022;10/8/2024 7:28 AM;70300700530001;30s TR x 30s TR+40/2 TR Kepyur BK Campur  GD Mika ;20
991-2410-0G022;10/8/2024 7:28 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;25
991-2410-0G022;10/8/2024 7:28 AM;27978806590001;30s TR x 30s TR BK White Series GD Mika Kembang;30
991-2410-0G022;10/8/2024 7:28 AM;94880200530001;30s TR x 30s TR+45/2 TR Kepyur BK Super Klir New K;15
991-2410-0G022;10/8/2024 7:28 AM;70379700530001;30s TR x 30s TR+40/2 TR Kepyur BK Deep Black Tanpa;25
991-2410-0G022;10/8/2024 7:28 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;65
991-2410-0G022;10/8/2024 7:28 AM;27972707350001;30s TR x 30s TR BK Hitam Polos Tumpal GD Nusantara;35
991-2410-0G023;10/9/2024 1:31 PM;27972507360001;30s TR x 30s TR BK Black Series GD Nusantara Kemba;15
991-2410-0G023;10/9/2024 1:31 PM;27900707130001;30s TR x 30s TR BK Campur  GD ASIA MERAH PUTIH;5
991-2410-0G023;10/9/2024 1:31 PM;27936907130001;30s TR x 30s TR BK ALOHA GD ASIA MERAH PUTIH;5
991-2410-0G023;10/9/2024 1:31 PM;279140507130001;30s TR x 30s TR BK Liris GD ASIA MERAH PUTIH;5
991-2410-0G023;10/9/2024 1:31 PM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;5
991-2410-0G024;10/9/2024 8:04 AM;27972507360001;30s TR x 30s TR BK Black Series GD Nusantara Kemba;100
991-2410-0G024;10/9/2024 8:04 AM;27979207130001;30s TR x 30s TR BK Solid Color Tumpal GD ASIA MERA;25
991-2410-0G024;10/9/2024 8:04 AM;70379400530001;30s TR x 30s TR+40/2 TR Kepyur BK Deep Black Tumpa;5
991-2410-0G024;10/9/2024 8:04 AM;23200707350001;30s TR x 30s TR BS Campur  GD Nusantara Duplex;75
991-2410-0G024;10/9/2024 8:04 AM;27904204650001;30s TR x 30s TR BK Samarinda GD Asia Kembang;20
991-2410-0G024;10/9/2024 8:04 AM;27900307350001;30s TR x 30s TR BK Atl GD Nusantara Duplex;75
991-2410-0G024;10/9/2024 8:04 AM;27979607130001;30s TR x 30s TR BK Pure White Tanpa Tumpal GD ASIA;50
991-2410-0G025;10/10/2024 3:02 PM;27900707130001;30s TR x 30s TR BK Campur  GD ASIA MERAH PUTIH;10
991-2410-0G025;10/10/2024 3:02 PM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;40
991-2410-0G025;10/10/2024 3:02 PM;23200004130001;30s TR x 30s TR BS - GD Ragam Motif;10
991-2410-0G025;10/10/2024 3:02 PM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;10
991-2410-0G025;10/10/2024 3:02 PM;279140507130001;30s TR x 30s TR BK Liris GD ASIA MERAH PUTIH;10
991-2410-0G026;10/10/2024 8:33 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;300
991-2410-0G026;10/10/2024 8:33 AM;23200707350001;30s TR x 30s TR BS Campur  GD Nusantara Duplex;25
991-2410-0G026;10/10/2024 8:33 AM;23200007230001;30s TR x 30s TR BS - GD Ambarout Kembang Monochrom;25
991-2410-0G026;10/10/2024 8:33 AM;27900307350001;30s TR x 30s TR BK Atl GD Nusantara Duplex;25
991-2410-0G026;10/10/2024 8:33 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;125
991-2410-0G027;10/10/2024 8:33 AM;84200001600001;30s TR x 40s RAYON BK - GD Maestro;15
991-2410-0G027;10/10/2024 8:33 AM;27978604650001;30s TR x 30s TR BK Borneo GD Asia Kembang;25
991-2410-0G027;10/10/2024 8:33 AM;23200707350001;30s TR x 30s TR BS Campur  GD Nusantara Duplex;50
991-2410-0G027;10/10/2024 8:33 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;100
991-2410-0G027;10/10/2024 8:33 AM;27900307350001;30s TR x 30s TR BK Atl GD Nusantara Duplex;50
991-2410-0G027;10/10/2024 8:33 AM;27980004650001;30s TR x 30s TR BK Batik GD Asia Kembang;60
991-2410-0G027;10/10/2024 8:33 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;100
991-2410-0G027;10/10/2024 8:33 AM;279140507130001;30s TR x 30s TR BK Liris GD ASIA MERAH PUTIH;50
991-2410-0G027;10/10/2024 8:33 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;15
991-2410-0G028;10/11/2024 2:36 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;10
991-2410-0G029;10/11/2024 7:37 AM;23200707660001;30s TR x 30s TR BS Campur  Gajah Duduk Ragam Motif;50
991-2410-0G029;10/11/2024 7:37 AM;27900005750001;30s TR x 30s TR BK - GD SAKURA;50
991-2410-0G029;10/11/2024 7:37 AM;92237001600001;55/2 TR x 40s Bamboo BK Maestro GD Maestro;40
991-2410-0G029;10/11/2024 7:37 AM;27977707130001;30s TR x 30s TR BK Classic GD ASIA MERAH PUTIH;130
991-2410-0G029;10/11/2024 7:37 AM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;15
991-2410-0G029;10/11/2024 7:37 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;25
991-2410-0G029;10/11/2024 7:37 AM;91199106610001;30s Anak CW BK Cabut Warna GD JUNIOR KEMBANG;20
991-2410-0G029;10/11/2024 7:37 AM;27900700530001;30s TR x 30s TR BK Campur  GD Mika Zipper;60
991-2410-0G029;10/11/2024 7:37 AM;003132204290001;30/S TR X 30/S TR BK MULTY COLOUR GD Multi Color;50
991-2410-0G029;10/11/2024 7:37 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;60
991-2410-0G029;10/11/2024 7:37 AM;27900707130001;30s TR x 30s TR BK Campur  GD ASIA MERAH PUTIH;100
991-2410-0G030;10/11/2024 7:37 AM;91199106610001;30s Anak CW BK Cabut Warna GD JUNIOR KEMBANG;40
991-2410-0G030;10/11/2024 7:37 AM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;10
991-2410-0G030;10/11/2024 7:37 AM;27903207130001;30s TR x 30s TR BK Polos Klir GD ASIA MERAH PUTIH;40
991-2410-0G030;10/11/2024 7:37 AM;27972707130001;30s TR x 30s TR BK Hitam Polos Tumpal GD ASIA MERA;10
991-2410-0G030;10/11/2024 7:37 AM;27972504650001;30s TR x 30s TR BK Black Series GD Asia Kembang;20
991-2410-0G030;10/11/2024 7:37 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;280
991-2410-0G030;10/11/2024 7:37 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;20
991-2410-0G030;10/11/2024 7:37 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;25
991-2410-0G030;10/11/2024 7:37 AM;27900307350001;30s TR x 30s TR BK Atl GD Nusantara Duplex;90
991-2410-0G030;10/11/2024 7:37 AM;27900007220001;30s TR x 30s TR BK - GD Asia Polos Tumpal Kembang ;15
991-2410-0G030;10/11/2024 7:37 AM;27977707130001;30s TR x 30s TR BK Classic GD ASIA MERAH PUTIH;10
991-2410-0G030;10/11/2024 7:37 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;50
991-2410-0G031;10/12/2024 8:38 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;105
991-2410-0G031;10/12/2024 8:38 AM;27900007220001;30s TR x 30s TR BK - GD Asia Polos Tumpal Kembang ;25
991-2410-0G031;10/12/2024 8:38 AM;17200002330001;30 S TR Black White BK - GD Black & White;20
991-2410-0G031;10/12/2024 8:38 AM;27977706540001;30s TR x 30s TR BK Classic GD Kembang;25
991-2410-0G031;10/12/2024 8:38 AM;39500704560001;30S TR x 30S TR PRT BK Campur  GD Prima Kembang;10
991-2410-0G031;10/12/2024 8:38 AM;27978806590001;30s TR x 30s TR BK White Series GD Mika Kembang;10
991-2410-0G031;10/12/2024 8:38 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;75
991-2410-0G031;10/12/2024 8:38 AM;27900005750001;30s TR x 30s TR BK - GD SAKURA;10
991-2410-0G031;10/12/2024 8:38 AM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;25
991-2410-0G031;10/12/2024 8:38 AM;27977707130001;30s TR x 30s TR BK Classic GD ASIA MERAH PUTIH;75
991-2410-0G031;10/12/2024 8:38 AM;70302900530001;30s TR x 30s TR+40/2 TR Kepyur BK Padi GD Mika Zip;40
991-2410-0G031;10/12/2024 8:38 AM;70300500530001;30s TR x 30s TR+40/2 TR Kepyur BK Bitingan Besar G;45
991-2410-0G032;10/12/2024 8:38 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;5
991-2410-0G032;10/12/2024 8:38 AM;279140507130001;30s TR x 30s TR BK Liris GD ASIA MERAH PUTIH;5
991-2410-0G033;10/12/2024 8:38 AM;27977706540001;30s TR x 30s TR BK Classic GD Kembang;950
991-2410-0G033;10/12/2024 8:38 AM;27900007220001;30s TR x 30s TR BK - GD Asia Polos Tumpal Kembang ;50
991-2410-0G033;10/12/2024 8:38 AM;27978806590001;30s TR x 30s TR BK White Series GD Mika Kembang;20
991-2410-0G034;10/12/2024 8:38 AM;39900000760001;30S TR x 30S TR CW PRT BS - Tidak Kemas;150
991-2410-0G034;10/12/2024 8:38 AM;13100700760001;55/2 Jacquard BK Campur  Tidak Kemas;25
991-2410-0G034;10/12/2024 8:38 AM;88800000760001;45s TR x 40//2 RY TWOPLY BS - Tidak Kemas;25
991-2410-0G034;10/12/2024 8:38 AM;23273000760001;30s TR x 30s TR BS Mika Kembang Tidak Kemas;25
991-2410-0G035;10/12/2024 8:38 AM;39900000760001;30S TR x 30S TR CW PRT BS - Tidak Kemas;30
991-2410-0G035;10/12/2024 8:38 AM;67600000760001;30s TR x 30s TR CW PRT BS Parah - Tidak Kemas;30
991-2410-0G035;10/12/2024 8:38 AM;00400300760004;30/S TR X 30/S TR_BS Campur  Tidak Kemas;20
991-2410-0G036;10/12/2024 8:38 AM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;3.25
991-2410-0G037;10/14/2024 1:26 PM;39900000760001;30S TR x 30S TR CW PRT BS - Tidak Kemas;150
991-2410-0G038;10/14/2024 8:07 AM;23200300520001;30s TR x 30s TR BS Atl GD Mika Hanger;360
991-2410-0G038;10/14/2024 8:07 AM;70300700530001;30s TR x 30s TR+40/2 TR Kepyur BK Campur  GD Mika ;355
991-2410-0G039;10/14/2024 8:07 AM;84200001600001;30s TR x 40s RAYON BK - GD Maestro;2.5
991-2410-0G040;10/15/2024 3:07 PM;27900307350001;30s TR x 30s TR BK Atl GD Nusantara Duplex;60
991-2410-0G040;10/15/2024 3:07 PM;27900707130001;30s TR x 30s TR BK Campur  GD ASIA MERAH PUTIH;430
991-2410-0G040;10/15/2024 3:07 PM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;10
991-2410-0G041;10/15/2024 3:07 PM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;200
991-2410-0G041;10/15/2024 3:07 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;100
991-2410-0G041;10/15/2024 3:07 PM;27977707130001;30s TR x 30s TR BK Classic GD ASIA MERAH PUTIH;200
991-2410-0G041;10/15/2024 3:07 PM;94800307210001;30s TR x 30s TR+45/2 TR Kepyur BK Atl GD Mika Dp M;100
991-2410-0G042;10/15/2024 8:42 AM;64100700550001;30s TR x 45s TR BK Campur  GD Songket;1
991-2410-0G043;10/15/2024 8:42 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;75
991-2410-0G043;10/15/2024 8:42 AM;27903207130001;30s TR x 30s TR BK Polos Klir GD ASIA MERAH PUTIH;25
991-2410-0G043;10/15/2024 8:42 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;50
991-2410-0G043;10/15/2024 8:42 AM;27979202240001;30s TR x 30s TR BK Solid Color Tumpal GD Mika Dupl;30
991-2410-0G044;10/15/2024 8:42 AM;00300304140001;30/S TR X 30/S TR BK Atl GD Batavia;50
991-2410-0G044;10/15/2024 8:42 AM;39500704560001;30S TR x 30S TR PRT BK Campur  GD Prima Kembang;10
991-2410-0G044;10/15/2024 8:42 AM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;10
991-2410-0G044;10/15/2024 8:42 AM;27980004650001;30s TR x 30s TR BK Batik GD Asia Kembang;40
991-2410-0G044;10/15/2024 8:42 AM;64100700550001;30s TR x 45s TR BK Campur  GD Songket;10
991-2410-0G044;10/15/2024 8:42 AM;27978406540001;30s TR x 30s TR BK Atjeh GD Kembang;25
991-2410-0G044;10/15/2024 8:42 AM;279140507130001;30s TR x 30s TR BK Liris GD ASIA MERAH PUTIH;115
991-2410-0G044;10/15/2024 8:42 AM;23200707350001;30s TR x 30s TR BS Campur  GD Nusantara Duplex;30
991-2410-0G044;10/15/2024 8:42 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;10
991-2410-0G044;10/15/2024 8:42 AM;27900005750001;30s TR x 30s TR BK - GD SAKURA;10
991-2410-0G044;10/15/2024 8:42 AM;27900307350001;30s TR x 30s TR BK Atl GD Nusantara Duplex;30
991-2410-0G044;10/15/2024 8:42 AM;27978604650001;30s TR x 30s TR BK Borneo GD Asia Kembang;50
991-2410-0G044;10/15/2024 8:42 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;50
991-2410-0G044;10/15/2024 8:42 AM;23200707660001;30s TR x 30s TR BS Campur  Gajah Duduk Ragam Motif;10
991-2410-0G044;10/15/2024 8:42 AM;27900707680001;30s TR x 30s TR BK Campur  Gajah Duduk Asia Prima ;10
991-2410-0G045;10/15/2024 8:42 AM;27973807240001;30s TR x 30s TR BK CW 2 WARNA GD Mika Kembang Mono;15
991-2410-0G045;10/15/2024 8:42 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;25
991-2410-0G045;10/15/2024 8:42 AM;91199106610001;30s Anak CW BK Cabut Warna GD JUNIOR KEMBANG;20
991-2410-0G045;10/15/2024 8:42 AM;003132204290001;30/S TR X 30/S TR BK MULTY COLOUR GD Multi Color;50
991-2410-0G045;10/15/2024 8:42 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;190
991-2410-0G045;10/15/2024 8:42 AM;27900005750001;30s TR x 30s TR BK - GD SAKURA;50
991-2410-0G045;10/15/2024 8:42 AM;92237001600001;55/2 TR x 40s Bamboo BK Maestro GD Maestro;40
991-2410-0G045;10/15/2024 8:42 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;60
991-2410-0G045;10/15/2024 8:42 AM;23200004130001;30s TR x 30s TR BS - GD Ragam Motif;50
991-2410-0G046;10/16/2024 11:24 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;1020
991-2410-0G047;10/16/2024 11:24 AM;67600000760001;30s TR x 30s TR CW PRT BS Parah - Tidak Kemas;40
991-2410-0G047;10/16/2024 11:24 AM;04300700760001;30/S TR X 30s TR BS Parah Campur  Tidak Kemas;8
991-2410-0G048;10/16/2024 8:30 AM;23200707350001;30s TR x 30s TR BS Campur  GD Nusantara Duplex;35
991-2410-0G048;10/16/2024 8:30 AM;23277707360001;30s TR x 30s TR BS Classic GD Nusantara Kembang;25
991-2410-0G048;10/16/2024 8:30 AM;23272507360001;30s TR x 30s TR BS Black Series GD Nusantara Kemba;15
991-2410-0G049;10/16/2024 8:30 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;0.1
991-2410-0G050;10/16/2024 8:58 AM;84500003040001;30s CT x 30s CT BK - GD Warisan;0.05
991-2410-0G051;10/16/2024 9:08 AM;27900307530001;30s TR x 30s TR BK Atl GD Asia Nusantara Duplex;250
991-2410-0G051;10/16/2024 9:08 AM;65800705060001;45s TR x 45s TR BK Campur  GD 5000 B;100
991-2410-0G051;10/16/2024 9:08 AM;27900500530001;30s TR x 30s TR BK Bitingan Besar GD Mika Zipper;35
991-2410-0G051;10/16/2024 9:08 AM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;150
991-2410-0G051;10/16/2024 9:08 AM;003132204290001;30/S TR X 30/S TR BK MULTY COLOUR GD Multi Color;455
991-2410-0G051;10/16/2024 9:08 AM;17200002330001;30 S TR Black White BK - GD Black & White;350
991-2410-0G051;10/16/2024 9:08 AM;27900700530001;30s TR x 30s TR BK Campur  GD Mika Zipper;240
991-2410-0G051;10/16/2024 9:08 AM;23200300520001;30s TR x 30s TR BS Atl GD Mika Hanger;10
991-2410-0G051;10/16/2024 9:08 AM;38500000400001;45s TR x 55s TR BK - GD 7000 Buku;10
991-2410-0G051;10/16/2024 9:08 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;25
991-2410-0G051;10/16/2024 9:08 AM;23200700520001;30s TR x 30s TR BS Campur  GD Mika Hanger;90
991-2410-0G051;10/16/2024 9:08 AM;27999107540001;30s TR x 30s TR BK Cabut Warna GD Asia Nusantara K;250
991-2410-0G051;10/16/2024 9:08 AM;27902900530001;30s TR x 30s TR BK Padi GD Mika Zipper;25
991-2410-0G051;10/16/2024 9:08 AM;27977706540001;30s TR x 30s TR BK Classic GD Kembang;100
991-2410-0G052;10/16/2024 2:13 PM;27978207130001;30s TR x 30s TR BK Padang GD ASIA MERAH PUTIH;35
991-2410-0G052;10/16/2024 2:13 PM;27977907130001;30s TR x 30s TR BK Dua Sisi GD ASIA MERAH PUTIH;30
991-2410-0G052;10/16/2024 2:13 PM;27936907130001;30s TR x 30s TR BK ALOHA GD ASIA MERAH PUTIH;20
991-2410-0G052;10/16/2024 2:13 PM;27978007130001;30s TR x 30s TR BK Khatulistiwa GD ASIA MERAH PUTI;10
991-2410-0G052;10/16/2024 2:13 PM;279129207130001;30s TR x 30s TR BK MATAHARI GD ASIA MERAH PUTIH;30
991-2410-0G052;10/16/2024 2:13 PM;27978307130001;30s TR x 30s TR BK Melayu GD ASIA MERAH PUTIH;35
991-2410-0G052;10/16/2024 2:13 PM;279140507130001;30s TR x 30s TR BK Liris GD ASIA MERAH PUTIH;20
991-2410-0G052;10/16/2024 2:13 PM;27978002840001;30s TR x 30s TR BK Khatulistiwa GD Asia Dp;20
991-2410-0G052;10/16/2024 2:13 PM;27902107130001;30s TR x 30s TR BK Manggis GD ASIA MERAH PUTIH;30
991-2410-0G052;10/16/2024 2:13 PM;27977704650001;30s TR x 30s TR BK Classic GD Asia Kembang;270
991-2410-0G053;10/17/2024 2:32 PM;03400700761001;AFFAL BESAR - Tidak Kemas;275
